"","FB_ID","Ind","Class","Gender","YOB","NuT","Math","German","Physics","Biology","Chemistry","Group","PO1_indoor","PO2_indoor","PO3_indoor","PO4_indoor","PO5_indoor","PO1_outdoor","PO2_outdoor","PO3_outdoor","PO4_outdoor","PO5_outdoor","RS01_outdoor","RS02_outdoor","RS03_outdoor","RS04_outdoor","RS01_indoor","RS02_indoor","RS03_indoor","RS04_indoor","RT01_outdoor","RT02_outdoor","RT03_outdoor","RT04_outdoor","RT01_indoor","RT02_indoor","RT03_indoor","RT04_indoor","AR01_outdoor","AR02_outdoor","AR03_outdoor","AR01_indoor","AR02_indoor","AR03_indoor","AW01_outdoor","AW02_outdoor","AW03_outdoor","AW04_outdoor","AW01_indoor","AW02_indoor","AW03_indoor","AW04_indoor","KHU01_outdoor","KHU02_outdoor","KHU03_outdoor","KHU04_outdoor","KHU01_indoor","KHU02_indoor","KHU03_indoor","KHU04_indoor","KS01_outdoor","KS02_outdoor","KS03_outdoor","KS04_outdoor","KS01_indoor","KS02_indoor","KS03_indoor","KS04_indoor","R01_outdoor","R02_outdoor","R03_outdoor","R04_outdoor","R05_outdoor","R01_indoor","R02_indoor","R03_indoor","R04_indoor","R05_indoor","AB01_outdoor","AB02_outdoor","AB03_outdoor","AB04_outdoor","AB01_indoor","AB02_indoor","AB03_indoor","AB04_indoor","S01_outdoor","S02_outdoor","S03_outdoor","S04_outdoor","S05_outdoor","S01_indoor","S02_indoor","S03_indoor","S04_indoor","W01_outdoor","W02_outdoor","W03_outdoor","W04_outdoor","E01_outdoor","E02_outdoor","E03_outdoor","E04_outdoor","InR1_outdoor","IjR1_outdoor","InR2_outdoor","ExR1_outdoor","IjR2_outdoor","IdR1_outdoor","InR3_outdoor","IjR3_outdoor","IdR2_outdoor","ExR2_outdoor","InR4_outdoor","InR1_indoor","IjR1_indoor","InR2_indoor","ExR1_indoor","IjR2_indoor","IdR1_indoor","InR3_indoor","IjR3_indoor","IdR2_indoor","ExR2_indoor","InR4_indoor","InR_outdoor","IdR_outdoor","IjR_outdoor","ExR_outdoor","InR_indoor","IdR_indoor","IjR_indoor","ExR_indoor","SDI_outdoor","SDI_indoor","PO_outdoor","PO_indoor","RS_outdoor","RS_indoor","RT_outdoor","RT_indoor","R_outdoor","R_indoor","A_outdoor","A_indoor","C_outdoor","C_indoor","BPN_outdoor","BPN_indoor","diff_SDI","diff_A","diff_C","diff_RT","diff_RS"
"34","FoWoS1810",34,2,2,1998,,1,2,1,2,2,3,3,3,2,3,3,4,3,4,5,4,4,3,4,4,4,3,2,3,4,5,5,4,4,4,4,5,5,4,4,4,4,4,4,3,4,5,4,4,5,5,5,5,5,4,5,5,5,4,5,4,5,5,4,4,3,3,5,3,1,3,5,4,4,1,4,5,4,4,3,4,3,3,2,3,4,1,5,2,1,4,1,3,3,2,5,5,4,3,1,5,4,5,2,5,1,2,3,5,3,3,1,4,5,3,5,1,2,4,5,1,5,1,5,4.75,3,2.3333333333,1,5,4.5,2,1,8.1666666667,10.5,4,2.8,3.75,3,4.5,4.25,4.125,3.625,4,3.4545454545,4.75,4.125,4.2916666667,3.7348484848,-2.3333333333,0.5454545455,0.625,0.25,0.75
"35","FoWoS1911",35,2,2,1999,,1,2,1,1,1,3,4,3,2,3,2,5,4,4,5,4,5,4,5,5,5,5,5,5,4,4,4,5,5,4,4,4,5,5,5,3,3,5,5,5,4,5,5,4,3,4,4,5,3,4,3,4,3,4,4,4,5,4,3,4,4,2,4,5,1,3,4,4,3,3,3,3,5,3,4,5,2,2,3,4,2,1,4,2,1,2,2,2,3,1,4,3,4,5,5,4,2,4,3,5,2,2,4,5,3,5,2,5,3,2,2,2,1,3,3,1,4,3,4,4.75,4.5,2.6666666667,2,3,3.5,1.3333333333,2.5,7.3333333333,3.1666666667,4.4,2.8,4.75,5,4.25,4.25,4.5,4.625,4.6363636364,3.2727272727,4.125,3.375,4.4204545455,3.7575757576,4.1666666667,1.3636363636,0.75,0,-0.25
"36","FoWoS2012",36,2,2,1998,,3,2,4,4,3,3,3,4,4,5,4,5,3,4,5,3,5,4,5,4,4,3,5,4,4,5,3,5,3,4,5,5,2,4,5,3,2,4,3,4,5,5,5,5,4,5,4,5,3,5,3,4,3,5,5,5,4,4,4,5,3,5,3,4,1,3,3,4,3,2,4,5,4,2,4,5,5,5,4,4,2,3,4,4,1,5,4,2,2,2,5,5,2,2,1,3,4,4,2,5,2,3,1,4,5,2,1,3,5,4,4,1,2,4,5,3,5,2,3,4,1.5,3.3333333333,1.5,4.25,4.5,3,1.5,3.1666666667,7,4,4,4.5,4,4.25,4.25,4.375,4.125,3.9090909091,3.7272727273,4.375,4,4.2196969697,3.9507575758,-3.8333333333,0.1818181818,0.375,0,0.5
"37","FoWoS2113",37,2,2,1999,,1,2,1,3,2,4,3,4,4,3,2,5,5,4,5,4,5,4,3,3,4,4,5,4,5,5,4,5,4,4,3,3,4,5,5,1,4,5,5,5,5,4,4,3,2,4,5,5,4,4,5,3,3,2,5,4,4,3,3,4,5,3,4,3,1,4,5,3,3,2,4,4,4,4,4,5,3,4,3,4,2,1,4,3,3,4,2,4,2,1,5,4,5,4,4,5,4,4,2,5,1,2,3,4,2,4,1,4,4,2,4,2,2,3,4,2,4,1,4,4.25,3.5,2,1,4,3.5,2,1.5,8,6.5,4.6,3.2,3.75,4.25,4.75,3.5,4.25,3.875,4.5454545455,3.0909090909,4.25,3.5,4.3484848485,3.4886363636,1.5,1.4545454545,0.75,1.25,-0.5
"38","FoWoS2214",38,2,2,1998,,3,2,3,3,4,3,4,3,3,4,2,4,5,5,5,3,3,5,4,4,3,4,3,4,5,5,5,5,4,4,3,4,3,4,5,4,4,5,4,5,5,4,4,3,2,3,5,5,5,4,4,4,3,2,4,5,5,4,3,3,2,3,4,2,3,4,5,4,3,2,1,3,2,3,5,5,3,1,1,3,3,2,5,3,4,4,2,4,2,2,5,5,5,5,5,5,5,4,4,5,2,1,4,5,2,3,1,5,4,4,4,3,2,4,5,3,2,3,4,4.75,3.5,2.3333333333,1.5,4.25,3,3,3,7.6666666667,2.5,4.4,3.2,4,3.5,5,3.75,4.5,3.625,4.0909090909,2.7272727273,4.625,3,4.4053030303,3.1174242424,5.1666666667,1.3636363636,1.625,1.25,0.5
"39","FoWoS2416",39,2,2,1999,,1,3,1,3,2,4,3,4,3,4,2,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,3,3,4,5,2,3,4,5,4,5,4,5,2,4,3,5,4,5,5,3,2,2,3,3,4,5,4,1,2,3,2,4,5,4,1,3,4,2,5,2,2,3,4,4,4,2,1,1,2,2,1,4,2,4,2,2,5,1,1,5,5,5,5,5,5,4,4,3,4,2,1,1,4,2,4,2,3,5,2,1,3,4,3,2,2,4,5,1,3.75,2.5,2,2,2.25,3.5,2.6666666667,4,4,-2.6666666667,4.6,3.2,5,5,4.75,4,4.875,4.5,4.0909090909,2.4545454545,4.375,2.25,4.446969697,3.0681818182,6.6666666667,1.6363636364,2.125,0.75,0
"40","FoWoS2517",40,2,1,1998,,4,3,3,3,4,4,3,4,5,3,2,5,5,5,4,5,5,5,5,5,4,5,4,5,4,4,4,4,4,4,5,4,4,5,4,4,4,4,5,5,4,5,5,5,4,5,5,5,5,4,3,4,3,4,5,4,3,4,2,4,3,3,4,2,1,3,4,3,2,2,2,4,3,2,2,4,2,2,2,4,1,2,5,2,4,5,2,3,2,2,4,2,5,5,4,5,5,5,1,4,1,1,2,4,1,3,1,4,4,1,4,1,2,4,2,2,4,3,2,4.25,2.5,1,1,3,4,1.6666666667,2,8,4.3333333333,4.8,3.4,5,4.5,4,4.25,4.5,4.375,3.9090909091,3.5454545455,4.375,3.25,4.2613636364,3.7234848485,3.6666666667,0.3636363636,1.125,-0.25,0.5
"41","FoWoS2618",41,2,1,1999,,2,3,2,3,2,4,2,2,3,2,2,5,5,4,5,5,5,5,5,5,4,4,5,4,5,5,5,4,5,4,4,3,4,5,5,5,3,3,5,5,5,5,4,3,4,4,5,5,5,5,5,4,4,4,4,4,5,5,2,4,5,4,5,5,1,4,5,5,4,1,4,5,5,4,5,5,4,4,4,3,2,1,5,2,3,4,5,5,4,1,5,5,5,5,5,5,5,5,2,5,1,1,5,5,1,4,1,5,4,3,5,1,4,4,4,1,5,2,4,5,4.5,1.3333333333,1,4.25,4.5,2.6666666667,1.5,11.1666666667,7.3333333333,4.8,2.2,5,4.25,4.75,4,4.875,4.125,4.8181818182,3.3636363636,4.75,4,4.8143939394,3.8295454545,3.8333333333,1.4545454545,0.75,0.75,0.75
"42","FoWoS2719",42,2,2,1999,,3,3,4,3,4,4,1,2,1,2,2,1,2,2,4,2,5,5,5,4,4,4,5,5,5,5,4,3,1,2,3,2,5,5,5,1,2,1,5,4,3,4,3,2,1,4,5,5,5,5,3,2,1,1,4,3,3,4,1,2,3,4,4,2,1,3,5,2,1,5,1,3,2,4,2,2,1,1,1,2,2,3,4,3,5,3,2,5,1,5,4,3,5,5,5,5,2,3,1,5,1,1,1,5,1,2,1,5,3,4,1,1,1,1,2,1,2,2,2,4.5,1.5,1,1,2,1.5,2,1.5,7.5,0.5,2.2,1.6,4.75,4.5,4.25,2,4.5,3.25,3.7272727273,1.6363636364,4.25,2.125,4.1590909091,2.3371212121,7,2.0909090909,2.125,2.25,0.25
"43","FoWoS2820",43,2,2,1998,,2,4,3,2,3,3,3,4,2,2,2,5,5,4,5,3,5,5,5,5,4,3,4,4,5,5,5,5,5,5,5,4,4,5,5,5,4,5,5,5,5,5,5,4,4,3,4,5,5,5,5,5,5,5,4,4,4,4,4,5,4,4,5,5,5,5,5,4,3,4,3,4,5,4,5,5,2,2,3,4,1,1,5,2,3,4,1,2,3,5,5,3,5,5,5,5,5,5,2,5,1,1,4,5,1,4,3,3,5,2,5,1,1,5,5,2,5,1,5,4.5,4,1.3333333333,2,5,5,1.6666666667,1,7.6666666667,11.3333333333,4.4,2.6,5,3.75,5,4.75,5,4.25,4.8181818182,3.5454545455,4.375,4.625,4.7310606061,4.1401515152,-3.6666666667,1.2727272727,-0.25,0.25,1.25
"44","FoWoS2921",44,2,2,1998,,2,3,3,3,3,4,5,2,2,3,4,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,5,5,4,4,5,3,3,5,4,4,5,5,5,4,5,5,5,4,4,3,5,3,4,5,4,4,4,3,4,4,4,4,4,1,4,5,5,4,5,4,5,4,1,1,1,2,2,4,3,1,1,5,2,2,5,2,2,2,1,5,5,5,5,5,5,3,5,1,5,1,1,5,5,2,4,1,4,5,2,5,1,2,5,5,4,5,1,4,4.75,4.5,1.3333333333,1,4.75,5,2.6666666667,1,10.6666666667,9.8333333333,4.4,3.2,5,5,4.75,4.5,4.875,4.75,3.4545454545,3.5454545455,4.375,3.75,4.2348484848,4.0151515152,0.8333333333,-0.0909090909,0.625,0.25,0
"45","FoWoS3022",45,2,2,1999,,3,3,2,2,2,4,3,2,4,2,1,5,5,3,2,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,5,5,5,5,5,3,1,3,5,5,5,5,3,4,5,3,4,5,5,5,5,4,4,4,5,4,1,5,5,3,2,4,2,3,4,5,4,5,5,5,4,3,1,1,5,2,2,3,5,4,2,1,5,5,5,5,5,5,5,5,1,5,1,2,4,5,1,5,1,5,4,4,5,2,4,5,3,5,3,3,4,5,4.5,1.3333333333,1,4,4,4.3333333333,2.5,11.1666666667,2.6666666667,3,2.4,5,5,5,5,5,5,4.8181818182,3.1818181818,4.875,4,4.8977272727,4.0606060606,8.5,1.6363636364,0.875,0,0
"46","FoWoS3123",46,2,1,1999,,2,3,3,3,2,4,4,3,2,3,3,5,4,4,5,5,5,4,3,4,4,3,5,3,5,4,5,4,4,3,3,4,5,4,4,4,3,4,4,5,5,5,3,4,2,4,5,5,5,5,3,5,4,3,4,5,5,5,2,4,5,4,4,5,1,5,5,4,2,3,3,3,4,4,5,5,3,2,2,3,1,3,4,1,3,4,1,5,1,5,5,5,3,4,4,5,3,5,1,5,1,1,2,5,1,3,2,4,4,2,5,1,1,2,4,1,3,3,5,4.75,2.5,1,1.5,4.5,2.5,1.3333333333,2,8,6.1666666667,4.6,3,4,3.75,4.5,3.5,4.25,3.625,4.5454545455,2.8181818182,4.875,3.75,4.5568181818,3.3977272727,1.8333333333,1.7272727273,1.125,1,0.25
"47","FoWoS3224",47,2,2,1999,,1,2,1,1,1,3,2,2,1,3,2,5,3,5,4,2,5,5,5,5,4,4,4,5,5,4,4,4,3,1,3,2,5,4,5,4,4,3,4,4,5,5,4,3,2,4,4,5,5,5,2,3,1,1,5,4,5,4,4,4,3,4,5,5,4,5,5,4,2,3,3,5,4,2,2,5,2,1,1,2,2,2,5,4,2,5,2,5,2,2,5,3,5,3,5,5,3,4,4,5,2,3,2,5,5,3,5,5,5,5,5,1,2,2,5,5,3,3,4,4.75,2.5,4,3.5,4.75,2.5,4,2,1,4,3.8,2,5,4.25,4.25,2.25,4.625,3.25,4.0909090909,2.5454545455,4.625,2.75,4.446969697,2.8484848485,-3,1.5454545455,1.875,2,0.75
"48","FoWoS3325",48,2,1,1999,,3,2,2,2,3,4,3,4,3,4,2,4,5,4,5,5,5,5,5,5,4,3,5,4,5,5,4,5,4,4,4,4,5,4,5,4,3,3,5,4,5,5,2,4,3,4,4,5,5,5,3,5,4,3,5,4,4,4,4,5,4,3,5,5,1,5,5,4,5,2,4,4,4,4,5,5,3,3,4,3,2,1,5,4,4,2,3,3,4,2,5,5,5,5,5,5,4,5,4,5,1,1,5,5,4,5,3,4,4,4,5,3,2,5,4,4,4,2,3,4.75,5,3,2,4,4.5,3.3333333333,2.5,7.5,4.1666666667,4.6,3.2,5,4,4.75,4,4.875,4,4.6363636364,3,4.5,3.875,4.6704545455,3.625,3.3333333333,1.6363636364,0.625,0.75,1
"49","FoWoS3426",49,2,1,1999,,2,2,2,2,2,3,4,2,3,5,4,5,4,3,4,4,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,3,4,5,4,5,5,4,3,4,2,4,5,4,5,4,5,4,3,3,5,4,3,3,3,4,4,5,5,1,4,5,3,4,2,3,2,5,5,4,5,2,3,3,4,1,1,5,1,2,2,5,2,3,2,5,5,5,5,5,5,4,5,2,4,1,1,5,5,2,5,1,5,4,5,3,1,2,5,3,5,3,2,3,4.75,5,1.6666666667,1,3.25,4,4,1.5,10.8333333333,3.5,4,3.6,5,4.75,4.75,4.75,4.875,4.75,4.8181818182,3.0909090909,4.125,3.75,4.6060606061,3.8636363636,7.3333333333,1.7272727273,0.375,0,0.25
"50","FoWoS3527",50,2,2,1999,,4,3,3,3,4,4,2,3,3,4,2,5,4,3,4,5,5,5,5,5,4,3,4,3,5,4,4,4,,4,3,2,2,3,4,2,2,3,4,4,5,5,3,4,2,3,4,4,4,4,3,3,4,3,5,4,4,4,4,4,2,2,3,4,2,4,5,3,2,5,3,3,4,4,4,5,2,2,2,3,1,2,4,4,2,3,2,4,2,2,5,5,5,4,5,5,3,5,2,3,2,2,3,4,3,4,2,3,3,4,5,2,4,4,3,2,4,2,2,3.75,3.5,2.3333333333,2,3.25,4,3.3333333333,2,4.6666666667,3.1666666667,4.2,2.8,5,3.5,4.25,2.25,4.625,2.875,4,2.3636363636,4.125,3.125,4.25,2.7878787879,1.5,1.6363636364,1,2,1.5
"51","FoWoS3628",51,2,2,1997,,1,2,2,2,1,3,4,3,2,2,4,4,4,3,4,2,4,5,5,5,5,5,5,5,4,5,3,4,4,4,2,3,3,3,3,1,3,4,4,2,4,5,4,5,2,4,4,5,2,4,2,4,4,2,4,2,3,3,4,3,3,4,5,4,1,4,5,3,2,3,2,4,4,2,4,3,4,1,3,3,1,3,5,3,3,1,1,2,2,3,4,5,5,2,5,5,3,4,1,5,1,2,2,4,1,3,1,5,4,4,4,1,1,2,3,1,3,2,5,4.5,2.5,1.3333333333,1,4,2.5,2,1.5,8.1666666667,5.5,3.4,3,4.75,5,4,3.25,4.375,4.125,3.3636363636,2.7272727273,3.375,3.25,3.7045454545,3.3674242424,2.6666666667,0.6363636364,0.125,0.75,-0.25
"52","FoWoS3729",52,2,2,1999,,1,2,1,2,1,3,2,1,3,3,1,4,5,5,4,5,4,5,5,4,4,5,5,4,5,5,5,5,3,4,2,4,4,5,5,5,3,4,4,5,4,5,4,3,2,3,5,5,5,3,4,5,3,4,5,4,5,5,5,5,4,4,5,2,1,4,5,5,2,3,3,4,5,4,4,5,2,2,3,2,2,1,5,2,3,4,5,5,4,1,5,5,2,4,5,5,5,5,4,5,1,1,4,5,1,4,4,5,5,3,5,1,1,3,4,1,3,1,5,5,4,2,2.5,4.75,3,1.6666666667,1,7,8.8333333333,4.6,2,4.5,4.5,5,3.25,4.75,3.875,4.5454545455,2.8181818182,4.625,4.25,4.6401515152,3.6477272727,-1.8333333333,1.7272727273,0.375,1.75,0
"53","FoWoS3830",53,2,2,,,,,,,,3,,,,,,3,5,4,5,3,4,5,5,5,,,,,5,5,5,5,,,,,4,3,5,,,,4,5,5,5,,,,,4,5,4,3,,,,,3,4,4,4,,,,,5,5,1,5,4,,,,,,4,3,3,5,,,,,2,1,5,3,4,,,,,1,5,5,5,3,4,5,4,5,1,4,2,2,4,5,3,5,1,4,,,,,,,,,,,,4.5,4.5,2,1.5,,,,,8.5,,4,,4.75,,5,,4.875,,4.1818181818,,3.875,,4.3106060606,,8.5,4.1818181818,3.875,5,4.75
"54","FoWoS3931",54,2,2,,,,,,,,4,,,,,,4,4,3,4,2,3,5,5,5,,,,,4,4,4,4,,,,,4,2,2,,,,4,5,2,3,,,,,3,5,4,3,,,,,5,3,4,4,,,,,2,2,4,2,3,,,,,,3,2,3,4,,,,,1,1,4,1,5,,,,,2,5,5,5,5,2,5,3,2,1,3,2,1,3,4,2,1,2,3,,,,,,,,,,,,3,2,1.3333333333,2,,,,,2.6666666667,,3.4,,4.5,,4,,4.25,,3.0909090909,,3.875,,3.7386363636,,2.6666666667,3.0909090909,3.875,4,4.5
"55","FoWoG1",55,3,2,2002,2,1,3,,,,1,2,2,3,1,1,5,5,5,2,5,5,5,5,5,2,2,3,2,5,5,5,5,2,2,2,1,3,5,5,2,3,1,5,5,5,5,3,2,1,1,5,5,5,5,1,3,2,3,5,5,4,5,5,3,2,2,5,5,3,5,5,3,2,5,2,3,5,5,5,5,3,3,1,2,1,1,5,1,2,5,1,4,1,1,5,5,5,5,4,4,3,5,3,5,1,1,1,5,5,5,1,5,3,2,4,3,2,5,5,4,3,5,3,5,3,3,1,3.75,4,2.6666666667,4,8,0.8333333333,4.4,1.8,5,2.25,5,1.75,5,2,4.8181818182,1.7272727273,4.875,2.625,4.8977272727,2.1174242424,7.1666666667,3.0909090909,2.25,3.25,2.75
"56","FoWoG2",56,3,2,2003,3,1,3,,,,,5,2,3,4,1,4,4,5,2,5,3,4,5,4,4,4,5,4,5,4,,4,2,1,1,1,5,5,5,1,1,2,5,5,5,5,4,2,1,4,2,5,5,5,3,3,2,1,5,5,5,5,4,5,3,2,4,5,1,5,4,2,1,5,2,2,5,4,4,5,4,2,3,4,3,2,4,2,4,4,5,5,2,1,5,5,5,5,5,5,5,5,1,5,1,1,4,5,1,5,1,4,1,2,2,4,1,3,1,2,3,5,2,4.75,4.5,1,1,1.5,3,1.6666666667,4.5,11,-4.6666666667,4,3,4,4.25,3.25,1.25,3.625,2.75,4.8181818182,2.1818181818,4.625,2.875,4.3560606061,2.6022727273,15.6666666667,2.6363636364,1.75,2,-0.25
"57","FoWoG3",57,3,2,2003,2,3,2,,,,2,4,3,4,5,4,5,5,5,4,3,5,5,5,5,4,5,5,5,5,5,4,5,5,4,3,5,4,3,4,3,3,5,5,5,4,5,4,5,3,5,5,5,5,4,4,4,3,3,5,5,4,5,5,4,4,4,4,5,1,5,5,4,5,3,5,5,5,4,4,4,5,4,2,3,2,1,4,1,2,4,2,4,3,3,5,4,5,4,3,4,2,5,4,5,2,2,4,4,2,4,2,3,4,3,5,2,3,4,3,3,5,1,1,4.25,4,2.6666666667,2,3.25,4.5,3,1.5,5.8333333333,5,4.4,4,5,4.75,4.75,4.25,4.875,4.5,4.2727272727,3.3636363636,4.75,3.875,4.6325757576,3.9128787879,0.8333333333,0.9090909091,0.875,0.5,0.25
"58","FoWoG4",58,3,2,2003,4,3,4,,,,1,5,2,3,4,1,4,4,3,4,5,5,5,5,5,4,4,5,3,5,5,4,5,4,4,1,3,3,3,4,1,1,3,4,4,5,5,3,3,2,5,5,5,5,5,3,3,4,1,2,4,5,4,3,2,3,3,3,4,1,3,3,3,2,1,3,4,3,4,3,4,3,1,2,3,2,1,3,4,2,1,4,5,1,2,5,5,5,4,4,1,1,5,2,4,1,1,3,5,1,3,4,5,3,2,4,1,1,4,1,1,3,1,2,4.75,3,1.3333333333,2.5,2.5,3.5,1.3333333333,1,6.1666666667,5.1666666667,4,3,5,4,4.75,3,4.875,3.5,3.8181818182,2.1818181818,4.375,2.75,4.3560606061,2.8106060606,1,1.6363636364,1.625,1.75,1
"59","FoWoG5",59,3,2,2002,2,1,2,,,,2,3,3,4,3,2,5,5,5,4,3,5,5,5,5,4,4,5,5,5,5,4,5,4,3,3,4,5,4,5,2,3,4,5,5,4,5,4,4,5,3,4,5,5,3,4,5,4,4,3,4,5,5,3,4,4,2,5,5,2,4,5,5,2,3,2,4,3,2,4,4,3,2,3,3,2,2,4,3,2,2,3,5,2,2,5,2,4,4,4,5,2,5,3,4,1,2,4,4,3,3,3,4,4,2,3,1,1,4,3,2,4,1,5,4.25,3.5,2.6666666667,2,3.75,4,1.6666666667,1,5.3333333333,7.8333333333,4.4,3,5,4.5,4.75,3.5,4.875,4,4.1818181818,3,4.25,3.75,4.4356060606,3.5833333333,-2.5,1.1818181818,0.5,1.25,0.5
"60","FoWoG6",60,3,1,2003,1,1,2,,,,1,5,5,5,4,3,4,5,5,4,4,5,5,5,5,5,3,5,3,5,5,5,5,3,5,4,3,5,5,5,5,3,5,4,5,4,5,5,4,2,4,5,5,5,5,5,5,5,3,4,4,5,5,5,3,5,5,5,5,1,5,5,5,3,1,5,5,5,3,5,5,5,3,2,5,2,1,5,1,1,5,1,1,5,3,5,3,5,5,5,5,5,5,2,5,1,2,5,5,1,5,1,5,5,3,5,1,1,5,5,3,5,2,5,5,5,1.6666666667,1,5,5,2.3333333333,1.5,11.3333333333,9.6666666667,4.4,4.4,5,4,5,3.75,5,3.875,4.6363636364,3.4545454545,4.75,4.5,4.7954545455,3.9431818182,1.6666666667,1.1818181818,0.25,1.25,1
"61","FoWoG7",61,3,1,,1,2,3,,,,1,5,5,5,4,2,4,5,5,4,3,5,4,5,5,5,3,5,3,5,5,5,5,2,5,4,3,5,4,5,5,4,5,4,4,4,5,5,4,2,4,5,5,5,5,5,5,4,2,4,4,5,5,5,5,5,2,4,4,1,4,5,5,3,3,3,4,3,3,4,4,4,2,2,4,4,1,5,1,1,5,2,2,2,1,5,3,5,5,5,5,5,5,1,5,1,1,3,5,5,5,1,5,5,3,5,1,1,1,3,1,3,1,4,5,4,2.3333333333,1,4.25,2,1.6666666667,1,9.6666666667,6.8333333333,4.2,4.2,4.75,4,5,3.5,4.875,3.75,4.0909090909,3.3636363636,4.75,4.125,4.571969697,3.7462121212,2.8333333333,0.7272727273,0.625,1.5,0.75
"62","FoWoG8",62,3,1,2002,1,1,1,,,,1,5,4,5,4,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,2,3,4,4,3,5,5,3,5,5,5,5,4,5,4,5,4,2,5,4,5,3,4,5,5,4,5,5,5,5,4,5,1,5,4,5,3,1,5,4,2,5,3,4,5,4,3,5,1,1,4,2,1,2,1,1,3,2,5,5,5,3,4,5,3,5,4,5,1,1,3,5,2,5,2,4,5,2,5,1,1,5,5,1,5,2,4,4.75,4,2.3333333333,1.5,4.75,5,1.3333333333,1.5,8.1666666667,10.1666666667,4.6,4.2,5,5,5,4.75,5,4.875,3.7272727273,3.9090909091,4.125,4.625,4.2840909091,4.4696969697,-2,-0.1818181818,-0.5,0.25,0
"63","FoWoG9",63,3,2,,2,2,2,,,,1,5,2,3,4,2,4,2,3,5,3,4,3,5,4,4,3,5,3,5,5,5,4,2,2,4,4,5,5,5,1,1,2,4,4,5,5,3,3,1,4,5,5,5,5,4,5,5,3,3,4,5,5,4,5,5,3,4,3,4,3,5,3,1,3,3,4,4,3,2,5,2,1,1,3,4,2,3,5,3,3,2,2,1,4,5,2,3,5,5,5,3,5,3,5,1,2,5,5,2,3,1,5,3,4,5,2,2,5,3,1,2,3,4,5,4,2.3333333333,1,3.75,3.5,2.3333333333,2.5,9.6666666667,3.6666666667,3.4,3.2,4,3.75,4.75,3,4.375,3.375,4.2727272727,1.8181818182,4.625,4.25,4.4242424242,3.1477272727,6,2.4545454545,0.375,1.75,0.25
"64","FoWoG10",64,3,1,2003,2,2,2,,,,1,5,4,3,3,4,4,5,5,4,,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,3,5,5,4,5,3,5,5,3,5,5,5,5,5,5,5,5,5,4,5,4,3,4,5,5,4,5,5,5,5,5,1,5,5,5,5,2,5,5,5,5,5,5,5,5,5,4,1,1,5,1,2,2,2,3,2,1,5,5,5,5,5,5,3,5,2,5,2,2,5,5,5,5,1,5,5,5,5,3,2,5,5,5,5,3,5,5,5,3,1.5,5,5,4,3,9,5,3.6,3.8,5,5,4.75,4.75,4.875,4.875,4.4545454545,4.3636363636,4.625,4.625,4.6515151515,4.6212121212,4,0.0909090909,0,0,0
"65","FoWoG11",65,3,2,2003,1,2,3,,,,2,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,4,5,4,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,4,5,5,5,5,5,4,5,4,5,4,5,5,4,4,5,5,5,4,4,5,4,3,1,1,4,3,1,3,1,3,2,1,5,3,5,5,4,5,4,5,5,5,5,4,4,4,5,2,5,5,5,5,5,1,5,3,3,4,3,5,4,4.75,3,4.6666666667,5,4.25,3,4.6666666667,3,-2.1666666667,0.8333333333,4.8,4.8,5,5,4.75,4.25,4.875,4.625,4.7272727273,4.1818181818,4.75,4.75,4.7840909091,4.5189393939,-3,0.5454545455,0,0.5,0
"66","FoWoG12",66,3,2,2003,2,1,3,,,,2,4,4,4,4,3,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,4,5,5,5,4,3,3,5,5,5,5,4,4,5,5,4,3,5,5,5,5,4,5,4,4,5,1,5,5,5,2,3,3,4,5,3,4,5,4,5,4,4,1,1,4,3,1,2,1,3,4,2,4,3,5,4,4,4,4,5,2,5,2,2,3,4,1,3,1,4,5,3,5,4,2,3,5,3,4,4,5,4.5,3,1.6666666667,1.5,5,3.5,2.6666666667,4,7.3333333333,2.8333333333,4.4,3.8,5,5,5,4.25,5,4.625,4.6363636364,3.9090909091,4.625,4.5,4.7537878788,4.3446969697,4.5,0.7272727273,0.125,0.75,0
